is_answered,view_count,answer_count,question_creation_date,score,accepted_answer_id,user_id,title,question_id
True,25,2,2016-10-19 22:43:56,1,40144569,1107049,How to classify the numbers by value in DataFrame,40144546
True,42,3,2016-10-19 23:11:10,1,40145561,4325994,How to select the last column of dataframe,40144769
True,39,1,2016-10-20 01:21:51,2,40158032,6942678,parsing nested JSON into multiple dataframe using pandas python,40146043
True,26,1,2016-10-20 01:42:26,0,40146983,5337399,Labels in table of visualization of Pandas,40146322
True,35,1,2016-10-20 01:54:37,3,40146518,2336654,quickest way to swap index with values,40146472
True,42,2,2016-10-20 02:34:29,3,none,6872027,How to print specific years on a massive csv file using Python,40147044
True,33,1,2016-10-20 03:13:30,1,40149094,167033,Resample by date and add new columns of sum based on condition,40147781
True,36,1,2016-10-20 04:02:24,1,40149178,6695345,How to run a loop within a Pandas dataframe to append a column?,40148742
True,44,1,2016-10-20 04:06:05,2,40148917,766391,different ylim for shared axes in pandas boxplot,40148830
True,34,2,2016-10-20 04:48:49,1,none,1725371,Pandas dataframe - creating dataframe with one record,40149650
True,26,1,2016-10-20 05:57:47,1,40154928,4313321,How to classify/label pandas dataframe between minimum and maximum,40151169
True,27,1,2016-10-20 06:11:14,0,40153574,742827,Create Panel from DataFrame,40151459
True,14,1,2016-10-20 07:56:17,0,none,3744784,Pandas DataFrame Multiindex reindex columns not working,40153740
True,73,2,2016-10-20 08:04:15,0,none,6107090,storing the results of a loop quickly Python,40153921
True,26,1,2016-10-20 08:14:13,1,none,2445636,Wild NaNs appear when adding pandas Series as a column to DataFrame,40154147
True,42,2,2016-10-20 08:26:22,2,40154826,6547338,convert series of strings to datetimeobjects to extract month and year,40154437
True,39,1,2016-10-20 08:53:24,0,40155404,3745050,Pandas Plot with Index causes &#39;KeyError [] not in index&#39;,40155051
True,47,1,2016-10-20 09:13:11,1,40156614,3667569,How to count how many points are &quot;better&quot; than other points in pandas dataframe?,40155500
True,26,2,2016-10-20 09:53:36,3,40156544,3190076,How to check if any value of a column is in a range in Pandas?,40156469
True,39,2,2016-10-20 09:58:43,1,40156963,2539738,python pandas work through bad data,40156600
True,42,2,2016-10-20 10:11:57,1,40157402,7650,Calculate difference between first valid value and last valid value in DataFrame per row?,40156907
False,31,0,2016-10-20 10:36:57,0,none,941759,Pandas - Function to have to tell if event happened on consecutive days,40157485
False,31,0,2016-10-20 10:42:45,0,none,7044475,Pandas date overlap,40157608
True,25,1,2016-10-20 10:57:40,3,none,7048592,Overlaying two pandas Dataframes or numpy arrays and creating a key-value dictionary,40157958
False,17,0,2016-10-20 10:58:32,0,none,4796629,Scikit Learn Find most representative words by TFIDF in subset of entire corpus,40157978
True,41,2,2016-10-20 10:59:27,1,40158942,7048618,Looking for numbers with letters,40158006
True,18,1,2016-10-20 11:08:32,3,40158284,5110870,Sorting with Pandas does not return the desired output,40158215
True,36,1,2016-10-20 12:12:41,1,none,213334,Pandas: Cumulative sum of one column based on value of another,40159490
True,35,1,2016-10-20 12:28:08,-4,40160197,6837454,How to replace a range of values with NaN in Pandas data-frame?,40159763
False,27,0,2016-10-20 12:46:46,-1,none,6071128,pandas.DataFrame.max() command does not return correct values,40160101
False,21,1,2016-10-20 12:49:38,0,none,3119875,reading RDa file in python as a pandas data frame,40160149
True,49,1,2016-10-20 12:57:20,0,40181650,5179643,How extract dictionary keys and set them as column headers in a Pandas data frame,40160268
True,27,1,2016-10-20 13:07:47,-1,40163232,4263878,pls help me create a simple dataframe with row numbers in each column,40160456
True,28,1,2016-10-20 13:19:34,1,40160820,3863003,Appending to dictionary stored in dataframe on value,40160664
True,20,1,2016-10-20 13:46:07,0,40161205,2242044,Linearly interpolating Pandas Time Series,40161155
True,30,2,2016-10-20 14:22:42,1,40162266,7049485,Replace missing values that result from a pandas merge,40161801
True,29,1,2016-10-20 14:22:50,0,none,3317280,Sorting column label pandas pivot table,40161806
False,43,0,2016-10-20 14:49:22,1,none,4020395,Merge CountVectorizer output from 4 text columns back into one dataset,40162277
True,56,2,2016-10-20 14:54:33,0,40166216,2586303,count pair id matches via proxy id - mongodb etc.?,40162385
True,36,1,2016-10-20 15:16:48,0,40162881,2835670,Select labels for plotting a bar graph,40162762
True,33,2,2016-10-20 16:17:47,1,none,5679906,How to perform division by row in a pandas dataframe,40163781
True,40,1,2016-10-20 16:24:34,-1,40164175,6306448,np.where() or another boolean way for new pandas dataframe column,40163892
True,19,1,2016-10-20 16:32:56,1,none,5827914,Pandas script not removing duplicates,40164014
True,37,2,2016-10-20 16:57:42,2,40169147,3064883,Conditional select over multiple columns - Python,40164407
False,20,1,2016-10-20 17:02:58,1,none,5021447,Python pandas: store Series subclass as a DataFrame column,40164506
True,32,1,2016-10-20 21:25:21,1,none,6605582,Different colors for points on a 2D plot based on value in 3rd column,40166935
True,19,1,2016-10-20 23:39:36,3,40168016,3068233,Left Outer Join a Data frame with a Series object by key on data frame index on series,40167994
False,28,0,2016-10-21 00:02:34,3,none,5289618,Reindexing split data in Pandas,40168188
True,46,2,2016-10-21 00:59:09,4,40168936,2336654,Align dataframe diagonals into columns?,40168737
True,58,1,2016-10-21 01:58:10,4,none,1882455,How to sample a numpy array and perform computation on each sample efficiently?,40169359
False,25,1,2016-10-21 02:21:47,-5,none,7051431,Convert DataFrame into dict,40169653
True,14,1,2016-10-21 04:00:21,1,40171320,6532319,Deleting DataFrame row in Pandas where column value in list,40171289
True,44,1,2016-10-21 04:04:44,0,none,3909638,plot graph from python dataframe,40171372
True,30,1,2016-10-21 04:11:20,2,40171820,551694,Is there a query method or similar for pandas Series (pandas.Series.query())?,40171498
False,41,0,2016-10-21 04:26:07,0,none,6555655,Add columns and values to pandas DataFrame,40171777
True,36,3,2016-10-21 05:47:39,0,40174008,6695345,How to convert unusual 24 hour date time format in python?,40173410
True,26,2,2016-10-21 05:49:30,2,40173539,6506593,Get the value of a cell by row and column,40173445
False,13,0,2016-10-21 06:17:35,0,none,5609221,Looking for a module to read and manipulate .fcs files in python,40174033
True,31,2,2016-10-21 06:19:06,1,40174352,5834316,Assess whether duplicate samples have different data in their fields and whether to copy the data over?,40174063
True,27,1,2016-10-21 06:50:39,1,40174758,6887046,read excel and convert index to datatimeindex pandas,40174721
True,21,2,2016-10-21 06:52:34,1,40174807,6071128,Assign value to a column based of other columns from the same pandas dataframe,40174764
True,38,1,2016-10-21 08:57:14,1,40178919,5289618,Reindexing data frame Pandas,40177288
True,48,1,2016-10-21 09:03:08,-1,40178798,6840039,Pandas: using str.contains and map to find some substring and replace value in column,40177398
True,118,3,2016-10-21 09:40:07,4,40191048,5287735,Python - machine learning,40178202
True,30,1,2016-10-21 10:17:07,1,40180054,5653938,Unpack two variables into two columns in DataFrame,40179013
True,30,1,2016-10-21 10:37:13,4,none,721998,Pandas: Exception while plotting two data frames on the same graph,40179434
False,67,1,2016-10-21 10:38:17,5,none,4723444,Combining two pandas series with changing logic,40179458
True,29,2,2016-10-21 10:59:45,3,none,1517918,Why adding zero offset from initialisation is different from adding zero offset from substraction?,40179892
False,12,0,2016-10-21 11:25:16,0,none,2246905,Dataframe with many punctuation marks to csv using python3,40180371
False,16,1,2016-10-21 11:45:45,0,none,7002350,How to get data from pickle files into a pandas dataframe,40180737
False,23,0,2016-10-21 11:50:02,-4,none,6146613,X Axis label is wrong when plotting a Time Series with Plotly and Pandas,40180815
True,19,2,2016-10-21 11:53:23,0,40181816,5999331,How can I use multiple parameters using pandas pd.read_sql_query?,40180884
True,15,2,2016-10-21 11:57:05,0,40217366,1025255,dynamic indexing using labels in pandas,40180949
True,59,1,2016-10-21 12:14:50,0,none,6923240,Python - calculate weighted rolling standard deviation,40181236
True,28,2,2016-10-21 12:20:41,1,none,7054123,Python: pandas: match row value to column name/ key&#39;s value,40181319
True,16,1,2016-10-21 12:29:39,2,40181619,4246390,Split one column data frame into a data frame with multiple columns,40181478
True,28,1,2016-10-21 13:03:30,1,40182886,3843397,Python Pandas creating a long list of dataframes to get concatenated,40182028
True,25,2,2016-10-21 13:07:41,2,40182863,5064572,Python pandas Multindex column,40182072
True,20,1,2016-10-21 13:16:44,-1,40182346,4459665,How do you plot a bar graph for given values in a row rather than the number there are in the whole dataframe?,40182192
True,19,1,2016-10-21 13:29:46,1,none,4918632,Tricky error when selecting the rows by certain value,40182381
True,53,1,2016-10-21 13:47:39,1,40189776,722695,Data import (reshape numpy pandas),40182633
False,21,1,2016-10-21 14:14:30,0,none,6269247,Display sum of Pandas Dataframe in PyQt LineEdit,40183092
True,39,1,2016-10-21 14:35:03,1,40184198,6357781,Save large pandas dataframe to excel,40183360
True,51,1,2016-10-21 14:40:36,3,40183857,5199451,pandas: complex filter through groupby,40183452
True,56,3,2016-10-21 15:04:31,3,none,6244640,Pandas: Difference between largest and smallest value within group,40183800
True,26,1,2016-10-21 15:41:01,0,40184410,6010098,Empty cell from excel into pandas df,40184333
True,200,1,2016-10-21 16:51:07,-3,40244872,4114372,Problems while converting nested json/dict into a tuple format?,40185251
True,45,1,2016-10-21 17:04:58,0,40186317,828602,No module named &#39;numpy&#39;: Visual Studio Code,40185437
True,52,2,2016-10-21 17:31:06,3,none,6244640,Pandas: Difference to previous value,40185721
True,30,1,2016-10-21 18:37:24,3,40186692,5285918,Pandas DataFrame with tuple of strings as index,40186361
True,23,2,2016-10-21 20:20:52,1,40187345,2336654,slice pandas series by set number of rows from a specific index,40187087
True,51,2,2016-10-21 20:26:53,3,40187183,2336654,how do I card shuffle a pandas series quickly,40187126
True,42,3,2016-10-21 22:56:40,2,none,7054123,Python: Pandas: two columns with same values alphabetically sorted and stored,40187874
True,37,2,2016-10-22 04:53:25,2,40190936,6161587,Filling Array with subsequent value,40190181
True,21,1,2016-10-22 05:06:48,2,40190706,3131308,A more efficient way of repeating pandas rows for each row in another data frame?,40190295
True,30,3,2016-10-22 05:34:41,1,none,6244640,Pandas: How to mask first row after consecutive rows?,40190541
True,23,1,2016-10-22 05:43:57,1,40190794,1926931,Pandas merge giving wrong output,40190625
True,20,1,2016-10-22 06:45:58,1,40191657,5718518,Comparing/Mapping different series in different Dataframes,40191218
False,26,0,2016-10-22 07:35:27,1,none,6944193,Getting error KeyError: &#39;retweeted_status&#39; while reading nested json document,40191650
True,13,1,2016-10-22 08:43:56,1,40192363,2651924,Delete row after filtering in Pandas dataframe,40192312
True,27,2,2016-10-22 09:16:26,2,40192982,7048618,Cleaning and grouping values,40192616
True,19,2,2016-10-22 09:25:40,1,40192834,5435124,filter pandas dataframe for past x days,40192704
True,30,1,2016-10-22 10:24:12,2,40193331,4723444,Pandas selecting with unaligned indexes,40193255
True,47,2,2016-10-22 10:45:39,1,40193853,5240245,Importing text file : No Columns to parse from file,40193452
False,50,3,2016-10-22 11:24:14,0,none,4459665,How to subplot multiple graphs when calling a function that plots the graph?,40193795
True,65,2,2016-10-22 12:24:13,3,40194608,4928271,turning pandas to pyspark expression,40194392
False,17,0,2016-10-22 14:49:56,0,none,6306448,Using functions from modules in pandas dataframe,40195803
True,30,1,2016-10-22 15:12:25,1,none,7058215,pandas - removing rows that contain certain values,40196017
True,32,1,2016-10-22 15:35:03,0,40196528,817630,Can I apply a vectorized function to a pandas dataframe?,40196231
False,26,0,2016-10-22 16:22:47,0,none,3450793,How to merge time series data frames in Pandas with asymmetric data?,40196682
True,23,1,2016-10-22 18:28:20,3,40197913,2476381,python split pd dataframe by column,40197677
False,26,1,2016-10-22 18:34:58,3,none,4894430,Create nested list from Pandas dataframe,40197710
True,67,2,2016-10-22 18:39:41,2,40197887,6645931,Counting number of ratings without a loop python,40197735
True,18,1,2016-10-22 19:20:17,2,40198055,3079439,Labels appending in EM clustering algorithm,40197998
True,48,1,2016-10-22 20:35:01,0,none,3357979,Pandas dataframe divide rows based on dates,40198443
True,31,2,2016-10-22 20:52:22,3,40199026,2336654,how do I drop NA within pandas.DataFrame.query,40198513
True,20,1,2016-10-22 23:23:25,0,40199644,4918632,Mapping function with specific string in Pandas,40199196
True,25,2,2016-10-22 23:59:00,1,40200574,6269247,Retrieve date from column index position in pandas and paste in PyQt,40199366
False,23,1,2016-10-23 04:01:17,0,none,7059606,Set value for a selected cell in pandas DataFrame,40200821
True,18,1,2016-10-23 04:13:08,1,40201168,2587904,pandas multi index sort specific fields,40200897
True,46,1,2016-10-23 04:14:27,0,40201039,6670143,How to sum values by value in other columns in pandas in Python?,40200904
True,51,1,2016-10-23 04:30:47,0,40201432,3163773,Making a pandas dataframe from a .npy file,40201026
False,29,1,2016-10-23 05:55:38,0,none,5019169,Why AttributeError occurs in DataFrame.apply() but not in individual function call?,40201634
False,32,0,2016-10-23 06:22:38,1,none,4258415,Spark Streaming: From DStream to Pandas Dataframe,40201868
True,11,1,2016-10-23 06:49:53,1,40202113,2587904,pandas multi index sort directly,40202078
True,19,1,2016-10-23 07:14:46,0,40202307,4551325,Partially Renaming Columns in Pandas DataFrame,40202268
False,25,0,2016-10-23 07:22:24,-1,none,7060136,matplotlib and pandas: Add colors to individual plot points with a map,40202331
True,28,1,2016-10-23 08:35:11,0,40203321,4115378,Create dataframe from excel by reading sheet names python pandas,40202962
True,40,1,2016-10-23 08:35:48,0,40203363,5021612,Overflow error in Python with pandas,40202967
True,21,1,2016-10-23 10:07:14,0,40204045,6307123,pandas new column equals another column with condition,40203809
False,25,1,2016-10-23 10:17:29,-1,none,4783875,Pandas dataframe merge on rows,40203906
True,31,1,2016-10-23 10:36:22,0,40223766,7060665,How to replace &#39;Ellipsis&#39; with the actual data value in a pandas Series?,40204130
True,15,1,2016-10-23 10:38:11,0,40204196,1675909,Extract only certain rows using value_coutns,40204145
True,36,2,2016-10-23 10:52:39,0,40204440,6039787,Strange error when trying to randomize a dataset,40204282
True,20,1,2016-10-23 11:04:54,2,40204421,4551325,Plot Cumulative Returns of a Pandas DataFrame,40204396
True,22,1,2016-10-23 11:12:05,1,40204493,5607511,ValueError: time data &#39; 1:00:00&#39; does not match format &#39;%H:%M:%S&#39;,40204471
True,27,2,2016-10-23 11:18:55,0,none,360826,Splitting pandas dataframe into many chunks,40204530
True,41,3,2016-10-23 11:58:13,3,40205246,1351629,Safe label-based selection in DataFrame,40204834
False,12,1,2016-10-23 12:33:23,0,none,7060964,pandas.dataframe.pop for all names in a array,40205168
True,15,1,2016-10-23 12:55:49,1,40205455,6307123,Pandas means in column for subset in another column,40205394
True,40,3,2016-10-23 13:09:23,2,40206165,5626112,Pythonic way of creating a recursive series of 1 and 0 based on a pandas time series level,40205539
False,24,2,2016-10-23 13:58:48,0,none,7054123,Python: Pandas: percentage per column,40206115
False,18,0,2016-10-23 14:19:38,-1,none,7002350,Running sentiment analysis on a single column in a Dataframe,40206340
False,68,5,2016-10-23 14:50:44,1,none,6078157,Make this data cleaning loop more Python,40206618
False,20,0,2016-10-23 15:18:57,1,none,6054326,error concatenating multiindex pandas dataframes (categorical),40206877
True,30,2,2016-10-23 15:36:24,2,40207074,6506593,Pandas+Python - How to know when a value changes?,40207023
True,13,1,2016-10-23 16:12:59,0,40207401,2370863,filtering a DataFrame based on rows being less than a percent of sum of any column,40207346
False,12,0,2016-10-23 16:22:56,0,none,4995876,pd.merge left results in a table that has more rows than the original left table,40207445
True,24,1,2016-10-23 16:33:12,3,40207621,7057609,How to convert to &quot;end-of-month&quot;?,40207521
True,35,2,2016-10-23 16:57:41,0,40208039,5998425,Convert pandas to numpy.ndarray for sparse.hstack,40207716
True,49,1,2016-10-23 17:39:19,1,40208664,5768196,log2 axis doesn&#39;t work for histograms in matplotlib/seaborn,40208054
False,11,0,2016-10-23 20:09:49,0,none,5240245,ObjectHashTable.get_item (pandas/hashtable.c:13115) error in pandas dataframe; issues in indexing a column,40209089
True,18,1,2016-10-23 20:39:25,1,40209575,2242044,Multselecting in Pandas using .loc,40209247
True,356,6,2016-10-23 21:21:06,8,none,2336654,daily data resample every 3 days calculate over trailing 5 days efficiently,40209520
False,15,0,2016-10-23 21:59:14,0,none,6942678,Pandas DF to Oracle DB,40209731
True,42,1,2016-10-23 23:04:48,2,40213138,860271,How to calculate block averages in pandas DataFrame,40210143
True,22,2,2016-10-23 23:14:57,0,40212007,5187157,python pandas time line graph,40210207
True,20,1,2016-10-24 00:10:47,1,40210939,1006048,How to find the alignment of two data sets in pandas,40210575
False,20,0,2016-10-24 01:10:52,-1,none,3635284,Computing Aggregated Stats on Pandas,40211090
True,59,3,2016-10-24 01:33:40,3,40234716,5019169,Pandas: fastest way to resolve IP to country,40211314
False,48,0,2016-10-24 02:59:45,0,none,4011194,What is the equivalent for Iterrows in Python 3.5,40212401
False,32,0,2016-10-24 03:42:52,2,none,2336654,what is a verifiable example of how to trigger a `is_copy` flag?,40213095
True,30,1,2016-10-24 03:48:05,1,40213278,4099925,pandas: convert multiple categories to dummies,40213177
True,31,1,2016-10-24 05:00:45,1,40216487,6840039,Pandas: replace some values in column if that contain a substring,40214415
True,16,1,2016-10-24 05:12:26,1,40214709,6346196,Error when parsing timestamp with pandas read_csv,40214647
True,30,1,2016-10-24 06:07:04,2,40215790,2740380,Python pandas column asignment between dataframe and series does not work,40215699
True,38,1,2016-10-24 06:13:30,2,40224089,6830369,Create Hexbin plot with pandas dataframe using index and columns names as x and y,40215828
True,31,1,2016-10-24 06:32:47,2,40216304,4099925,Collapse duplicate rows with pandas,40216221
True,26,1,2016-10-24 07:17:40,2,40217249,5946185,Complex pandas isin function,40217043
True,30,2,2016-10-24 07:32:59,1,40217903,4313321,How to get pandas dataframe where columns are the subsequent n-elements from another column dataframe?,40217325
True,35,3,2016-10-24 07:35:12,0,none,5187157,python linear regression predict by date,40217369
True,25,1,2016-10-24 08:03:45,-2,40219264,2300116,Select closest date (or value) in pandas / python,40217921
True,41,2,2016-10-24 08:06:54,3,40221578,2320577,Combine Dataframe rows on conditions,40217996
True,28,1,2016-10-24 08:07:54,1,40218034,1513675,Access atribute of every object in pandas dataframe column,40218017
True,33,1,2016-10-24 08:44:26,1,none,6948911,Python: pandas dataframe interpolating to achieve equidistant time data points,40218795
True,49,3,2016-10-24 09:05:33,2,none,6374424,Converting dataframe into sub-list or dictionaries,40219260
True,32,1,2016-10-24 09:45:16,1,40220505,1498493,Date issue with scatter and LinearRegression,40220076
True,24,1,2016-10-24 10:35:07,4,40221182,4953431,Multiplying two pandas fields,40221110
True,29,2,2016-10-24 10:44:38,3,40221654,6036457,How to fill Pandas index NaN&#39;s,40221291
True,27,2,2016-10-24 10:56:56,4,40221705,7064908,Python testing true/false condition on data frame column and returning output in new column,40221497
True,31,1,2016-10-24 10:57:58,3,40221544,3347971,How do I join two dataframes based on values in selected columns?,40221516
True,32,1,2016-10-24 11:04:57,1,none,6931248,Predictive modelling - Regression with grouped id&#39;s and moving average (python),40221646
True,30,2,2016-10-24 11:30:47,1,40222233,1004781,Pandas dataframe - create new column based on simple calcuation,40222181
True,23,2,2016-10-24 11:52:46,2,40222783,2336654,Set pandas.tseries.index.DatetimeIndex.freq with inferred_freq,40222583
True,37,2,2016-10-24 11:56:22,1,none,6518890,Create a subset of a dataframe without using a for loop,40222655
True,28,1,2016-10-24 12:11:55,0,40223539,6894689,SQL-style outer join for two lists,40222936
False,35,1,2016-10-24 12:13:53,0,none,996366,How to convert rdat/rdata xts files to python pandas native time series files?,40222978
True,31,1,2016-10-24 12:43:14,0,40229588,1258237,complex merge pandas numpy with Aggregation,40223433
True,29,1,2016-10-24 12:45:22,4,40223868,2336654,how do I get at the pandas.offsets object given an offset string,40223470
True,27,1,2016-10-24 12:47:25,2,40284358,2587904,jupyter R magics to python script,40223498
True,41,1,2016-10-24 12:56:30,0,40223699,4459665,How do you map a Series to a dictionary?,40223632
False,31,0,2016-10-24 13:22:38,0,none,6295849,How do I create a class that merges and returns a dataframe but inherits from another class?,40224038
True,41,1,2016-10-24 13:39:26,1,40224468,5249058,pandas Series to Dataframe use Series&#39; indexs as columns,40224319
True,40,2,2016-10-24 14:11:57,4,40225079,2336654,most efficient way to randomly null out values in dataframe,40224814
True,33,1,2016-10-24 14:23:39,2,none,6128789,Python Pandas: &#39;numpy.ndarray&#39; object has no attribute &#39;apply&#39;,40224987
False,23,0,2016-10-24 14:37:13,1,none,5688999,Python: the pandas dataframe function keep thinking the same dataframe has different dimensions,40225224
True,35,2,2016-10-24 15:03:52,5,40225796,5626112,How to simply add a column level to a pandas dataframe,40225683
True,51,1,2016-10-24 15:58:02,0,40228259,4793864,Iterating Through Timeseries One Day at a Time,40226516
True,33,1,2016-10-24 15:59:44,1,40228113,6117337,How count the frequency that each value appears in data frame?,40226539
True,30,2,2016-10-24 16:08:00,2,40226786,2336654,calculate useful order statistics using describe with NaN in dataframe,40226670
True,40,2,2016-10-24 16:17:26,1,none,6036457,Pandas append float to column in for loop,40226818
True,31,1,2016-10-24 17:21:53,1,none,4458718,Using logistic regression for a multiple touch response model (python/pandas)?,40227773
True,24,1,2016-10-24 18:22:29,2,40228603,6817835,Reindexing and filling in missing dates,40228505
True,35,1,2016-10-24 19:11:05,3,none,6295849,How do I iterate through a pandas group and check to see if a string is in each group?,40228998
True,28,2,2016-10-24 19:59:26,2,40229465,3967806,Color coding or labelling the scatter plot of a pandas dataframe?,40229367
True,16,1,2016-10-24 20:42:35,1,40229758,3698214,Converting from group by output to separate columns in pandas,40229678
True,30,1,2016-10-24 22:58:46,2,40231718,181971,Pandas Newbie: Sort by nth row in dataframe,40230668
True,26,1,2016-10-25 00:41:42,0,40231932,6577574,UnicodeDecodeError with pandas.read_sql,40231498
True,10,1,2016-10-25 00:54:54,1,40231656,1107049,How to assign default value while performing concat on DataFrames,40231627
True,20,1,2016-10-25 01:36:20,1,40232138,1107049,How to concat multiple Dataframes,40232085
False,36,1,2016-10-25 02:08:07,0,none,1572372,How do I incrementally add rows in Pandas Dataframe?,40232520
True,29,2,2016-10-25 03:28:32,1,40234251,3812967,Using pandas apply,40233869
False,68,1,2016-10-25 04:00:34,2,none,3072050,Pandas: skip_footer and iteration,40234476
True,26,3,2016-10-25 04:01:00,2,40234694,4103997,Converting data in text file to dataframe,40234486
False,18,0,2016-10-25 04:45:59,0,none,6596015,Pandas dataframe series has bengali values. How to include it in a bar chart xticks?,40235384
False,73,2,2016-10-25 04:49:41,2,none,6577574,Python: unable to convert string into number,40235453
True,36,1,2016-10-25 05:36:21,1,40236466,948655,Python Pandas convert GroupBy object to DataFrame,40236436
False,24,0,2016-10-25 05:49:02,0,none,2547017,CSV manipulation  computation in Java or Python,40236697
False,39,0,2016-10-25 05:58:26,2,none,6650391,A special case of duplicates,40236907
True,32,1,2016-10-25 07:32:46,0,40238862,6930923,How to load data from csv into numpy array using pandas,40238848
True,22,1,2016-10-25 07:38:02,2,40239001,5097398,Delete rows in pandas which match your header,40238962
True,26,1,2016-10-25 07:38:10,2,40239323,5959770,Adding Dates (Series) column from one DataFrame to the other Pandas Python,40238965
True,27,2,2016-10-25 08:21:43,1,40239907,1919237,Query dataframe using index value between index entries,40239853
True,47,2,2016-10-25 08:48:15,2,40240502,6117337,How to create a list of lists of integers from DataFrame?,40240407
True,38,1,2016-10-25 08:53:41,1,40240785,7069613,How to convert python JSON rows to dataframe columns without looping,40240520
True,23,2,2016-10-25 09:03:22,1,40240858,5618339,Pandas filter mulitple columns with single criteria,40240762
False,39,0,2016-10-25 09:16:55,3,none,158049,Matrix vector product of panel and dataframe without loop,40241047
True,39,1,2016-10-25 09:37:52,0,none,7069877,pandas split one column into multiple KeyError,40241537
True,20,1,2016-10-25 11:04:18,1,none,5626112,Pandas concat on multiindex columns based on level&#39;s name,40243425
True,29,1,2016-10-25 11:04:57,2,40244147,5536328,use pandas to dynamic drop rows,40243435
True,54,2,2016-10-25 11:07:33,2,40243795,1087908,compare two pandas data frame,40243481
False,36,0,2016-10-25 11:35:12,0,none,3285817,Python Pandas -- Determine if Values in Column 0 Are Repeated in Each Subsequent Column,40244094
True,22,1,2016-10-25 11:39:38,2,40244204,4738736,Pandas read_csv alters the columns when it starts with 0,40244186
True,35,1,2016-10-25 11:41:34,0,40276153,1851812,Plotting Multiple Groupedby Pandas,40244224
True,40,1,2016-10-25 11:59:10,2,none,5679906,Split pandas dataframe into multiple dataframes,40244576
True,22,2,2016-10-25 12:43:14,2,none,1107049,How to get integers out of QCUT while creating Categories for DataFrame Series,40245397
True,20,1,2016-10-25 12:50:52,0,none,1366410,Python pandas: selecting rows whose column value is null / None / nan,40245507
True,31,1,2016-10-25 13:04:47,3,40245796,4459665,How do you concatenate two differently named columns together in pandas?,40245732
True,46,3,2016-10-25 13:29:20,5,40246158,2336654,get dataframe slice with list of column names where not all columns are in dataframe,40246130
True,44,1,2016-10-25 14:16:13,4,40247076,5021612,Two subplots in Python (matplotlib),40246922
False,71,1,2016-10-25 14:26:24,1,none,7071093,R foverlaps equivalent in Python,40247095
False,32,1,2016-10-25 15:31:50,0,none,7071359,Pandas: split row into multiple rows based on value in column,40248192
False,38,0,2016-10-25 16:00:30,3,none,5953786,Why is &#39;series&#39; type not a special case of &#39;dataframe&#39; type in pandas?,40248695
True,20,1,2016-10-25 16:15:40,0,40249011,2032413,Pandas DataFrame index - month and day only,40248939
True,29,1,2016-10-25 16:50:00,2,40249509,1107049,How to get integers instead of floats from DataFrame&#39;s rank method,40249447
True,39,1,2016-10-25 17:22:54,2,40250980,6053492,Python Pandas DateTimeIndex,40249941
True,24,2,2016-10-25 17:54:54,1,40250651,3426252,Pandas ValueError: too many values to unpack np.polyfit,40250386
True,81,2,2016-10-25 19:09:14,8,40251232,550705,Apply function to 2nd column in pandas dataframe groupby,40251178
True,45,1,2016-10-25 19:19:40,0,none,3294779,Comparing two columns in pandas,40251256
True,22,2,2016-10-25 20:06:17,1,40251683,1107049,How to fill missing DataFrame value by copying a value from another column,40251658
True,40,1,2016-10-25 20:43:59,3,40252138,2570465,Stop Pandas from Converting Int to Float,40251948
True,43,1,2016-10-26 00:56:14,1,40254111,6695345,What is a pythonic way of populating in a dataframe from a csv file that has only few rows?,40254022
True,69,2,2016-10-26 03:18:33,0,40256050,6930059,Python : Calculate Average for each Hour in csv?,40256020
False,26,0,2016-10-26 03:37:12,0,none,1214212,Calculating Average True Range (ATR) on OHLC data with Python,40256338
True,55,2,2016-10-26 04:03:00,2,40258165,3722211,Plotting a column containing lists using Pandas,40256820
False,62,1,2016-10-26 04:25:00,-8,none,6894212,Rebase data to 100,40257213
True,19,2,2016-10-26 04:38:58,2,none,7073838,How to Combine Rows of Text in Pandas,40257494
True,30,1,2016-10-26 06:05:16,2,40259345,6205149,change rows in pandas,40259305
True,31,1,2016-10-26 07:13:59,1,40261162,3098818,parsing dates in the form of strings using arrow date manipulating python library,40260828
True,17,1,2016-10-26 07:23:03,1,40261065,948655,Creating a multiindexed `Series` with a nested dictionary,40261031
True,24,1,2016-10-26 07:41:35,1,40261594,3939059,Adding missing dates to dataframe using reindex replaces data,40261376
True,25,1,2016-10-26 08:08:09,1,40261971,6931248,Pearson Correlation after Normalization,40261868
True,14,2,2016-10-26 08:16:07,0,40262369,948655,Creating a multiindexed `DataFrame` with a nested dictionary,40262049
False,31,0,2016-10-26 08:22:25,0,none,7074913,Rolling Mean with Groupby object in Pandas returns null,40262195
True,42,2,2016-10-26 08:35:09,1,40262563,1017373,How to append a suffix for specific column names of a dataframe from a list,40262475
True,17,1,2016-10-26 08:47:44,1,40262748,2825570,Pandas - Sorting a dataframe by using datetimeindex,40262710
True,35,1,2016-10-26 08:48:32,0,40263020,5698862,working with multindexes in pandas finding the 3 maximum for each subindex and outputting the data,40262732
True,26,2,2016-10-26 09:20:38,1,none,4114372,How to remove &quot;Pandas&quot; objects name from itertuples?,40263459
True,32,1,2016-10-26 09:35:30,1,40264380,5959770,Pandas groupby() with conditions from another DataFrame,40263764
